DISTRICTE;CODI_ILLA;SECC_CENS;BARRI;NOM_DISTRICTE;NOM_BARRI;AEB;HABITANTS;NUM_PARC;NUM_LOCALS;NUM_VIVENDES;NUM_PARKINGS;NUM_ALTRES;SUP_CONS;SUP_SOBRE_RASANT;SUP_SOTA_RASANT;SUP_LOCALS;SUP_SERVEIS;SUP_SOL;DATA_DADES
06;82880;065;32;Gracia;el Camp d'en Grassot i Gracia Nova;131;1157;23;933;623;206;104;77417;74769;2648;71246;6171;12158;15/04/15
06;82930;068;32;Gracia;el Camp d'en Grassot i Gracia Nova;131;767;24;595;445;119;31;57958;55258;2700;53482;4476;10289;15/04/15
06;82940;058;31;Gracia;la Vila de Gracia;129;342;27;306;226;21;59;29642;28989;653;26484;3158;6497;15/04/15
06;82950;058;31;Gracia;la Vila de Gracia;129;217;18;151;132;0;19;8498;8498;0;7670;846;1932;15/04/15
06;82960;058;31;Gracia;la Vila de Gracia;129;351;23;367;228;42;97;31798;30841;957;29064;2734;8340;15/04/15
06;82970;064;32;Gracia;el Camp d'en Grassot i Gracia Nova;131;1138;28;671;609;30;32;64393;64061;332;59491;4902;10730;15/04/15
06;82980;058;31;Gracia;la Vila de Gracia;129;366;28;322;266;39;17;21137;20751;386;19657;1480;6275;15/04/15
06;82990;059;31;Gracia;la Vila de Gracia;129;154;19;115;106;2;7;6813;6813;0;6319;494;2443;15/04/15
06;83000;059;31;Gracia;la Vila de Gracia;129;169;5;104;93;0;11;8780;8780;0;7844;936;1915;15/04/15
06;83010;059;31;Gracia;la Vila de Gracia;129;241;19;194;157;25;12;12786;12607;179;11510;1276;3968;15/04/15
06;83020;059;31;Gracia;la Vila de Gracia;129;81;8;84;66;0;18;4712;4712;0;4251;461;1060;15/04/15
06;83030;064;32;Gracia;el Camp d'en Grassot i Gracia Nova;131;794;28;761;431;189;141;94386;91570;2816;87785;6601;13434;15/04/15
06;83040;059;31;Gracia;la Vila de Gracia;129;295;18;243;188;3;52;15100;15100;0;13804;1296;6053;15/04/15
06;83050;059;31;Gracia;la Vila de Gracia;129;370;3;357;206;123;28;25873;25873;0;23190;2683;4805;15/04/15
06;83061;059;31;Gracia;la Vila de Gracia;129;156;14;244;101;83;60;14411;11492;2919;12366;2045;3710;15/04/15
06;83062;059;31;Gracia;la Vila de Gracia;129;67;4;48;34;4;10;4778;4778;0;4313;465;1723;15/04/15
06;83120;058;31;Gracia;la Vila de Gracia;129;229;19;570;144;368;58;26919;19696;7223;24579;2340;4210;15/04/15
06;83130;058;31;Gracia;la Vila de Gracia;129;120;15;119;95;3;21;7056;6778;278;6451;623;2386;15/04/15
06;83140;058;31;Gracia;la Vila de Gracia;129;72;13;115;78;3;34;6798;6136;662;6069;729;2660;15/04/15
06;83150;057;31;Gracia;la Vila de Gracia;129;389;26;374;244;48;82;48255;44376;3879;43768;4487;11925;15/04/15
06;83160;056;31;Gracia;la Vila de Gracia;129;66;12;59;43;0;16;3797;3797;0;3440;357;1408;15/04/15
06;83170;056;31;Gracia;la Vila de Gracia;129;124;14;118;97;0;21;6416;6416;0;5899;517;2116;15/04/15
06;83180;057;31;Gracia;la Vila de Gracia;129;312;22;250;215;0;35;16497;16312;185;14931;1566;3791;15/04/15
06;83190;056;31;Gracia;la Vila de Gracia;129;514;40;429;327;55;47;28854;28854;0;27043;1811;9419;15/04/15
06;83200;056;31;Gracia;la Vila de Gracia;129;280;21;197;179;2;16;14849;14849;0;13898;951;5124;15/04/15
06;83210;056;31;Gracia;la Vila de Gracia;129;159;19;126;113;0;13;7094;7094;0;6594;500;3543;15/04/15
06;83220;057;31;Gracia;la Vila de Gracia;129;356;33;285;228;12;45;18764;18451;313;16995;1769;5916;15/04/15
06;83230;057;31;Gracia;la Vila de Gracia;129;269;26;279;197;45;37;15815;15815;0;14557;1263;4217;15/04/15
06;83240;056;31;Gracia;la Vila de Gracia;129;244;16;197;174;0;23;12012;12012;0;11178;834;3367;15/04/15
06;83251;056;31;Gracia;la Vila de Gracia;129;39;3;31;30;0;1;1925;1925;0;1766;159;503;15/04/15
06;83252;056;31;Gracia;la Vila de Gracia;129;0;1;0;0;0;0;0;0;0;0;0;587;15/04/15
06;83260;056;31;Gracia;la Vila de Gracia;129;152;16;123;108;0;15;7621;7621;0;6822;799;2709;15/04/15
06;83270;057;31;Gracia;la Vila de Gracia;129;190;15;137;128;0;9;9450;9450;0;8515;935;2548;15/04/15
06;83280;057;31;Gracia;la Vila de Gracia;129;74;7;85;50;33;2;4986;3984;1002;3804;1182;1288;15/04/15
06;83290;055;31;Gracia;la Vila de Gracia;129;590;21;623;315;252;56;40452;34610;5842;38292;2160;10419;15/04/15
06;83300;055;31;Gracia;la Vila de Gracia;129;299;27;271;159;20;92;19596;19494;102;17861;1735;5006;15/04/15
06;83310;055;31;Gracia;la Vila de Gracia;129;318;16;219;178;0;41;15894;15894;0;14841;1053;2943;15/04/15
06;83320;055;31;Gracia;la Vila de Gracia;129;0;1;568;0;0;568;3545;3545;0;1756;1789;3859;15/04/15
06;83330;055;31;Gracia;la Vila de Gracia;129;185;14;184;131;31;22;14821;13336;1485;12616;2205;3584;15/04/15
06;83341;018;30;Gracia;la Salut;119;79;2;52;41;0;11;3173;3173;0;2923;250;1879;15/04/15
06;83342;018;30;Gracia;la Salut;119;43;4;116;49;43;24;5485;4443;1042;4445;1040;2291;15/04/15
06;83350;??;28;Gracia;Vallcarca i els Penitents;??;682;22;467;359;80;28;29088;28421;667;26388;2700;8300;15/04/15
06;83360;003;28;Gracia;Vallcarca i els Penitents;114;413;21;493;249;206;38;23296;21273;2023;20492;2804;8768;15/04/15
06;83370;003;28;Gracia;Vallcarca i els Penitents;114;345;22;255;213;27;15;16619;15736;883;14147;2472;6461;15/04/15
06;83380;003;28;Gracia;Vallcarca i els Penitents;114;226;15;238;122;92;24;13635;12437;1198;11946;1689;4237;15/04/15
06;83390;003;28;Gracia;Vallcarca i els Penitents;114;578;21;721;282;394;45;39752;36416;3336;35563;4189;7610;15/04/15
06;83400;??;28;Gracia;Vallcarca i els Penitents;??;190;16;183;100;48;35;15775;14624;1151;13291;2484;4990;15/04/15
06;83410;001;28;Gracia;Vallcarca i els Penitents;114;180;13;120;93;2;25;11048;11048;0;9790;1258;2442;15/04/15
06;83420;004;28;Gracia;Vallcarca i els Penitents;114;42;5;36;24;0;12;2913;2913;0;2621;292;1044;15/04/15
06;83430;004;28;Gracia;Vallcarca i els Penitents;114;16;6;19;10;0;9;1290;1290;0;1171;119;1393;15/04/15
06;83452;007;28;Gracia;Vallcarca i els Penitents;115;0;1;0;0;0;0;0;0;0;0;0;2416;15/04/15
06;83460;006;28;Gracia;Vallcarca i els Penitents;115;72;18;38;30;1;7;2965;2965;0;2822;143;12490;15/04/15
06;83470;004;28;Gracia;Vallcarca i els Penitents;114;21;5;21;18;0;3;1190;1190;0;1093;97;1390;15/04/15
06;83480;004;28;Gracia;Vallcarca i els Penitents;114;244;34;266;154;71;41;15669;14323;1346;13877;1792;13598;15/04/15
06;83491;004;28;Gracia;Vallcarca i els Penitents;114;197;22;198;108;68;22;12086;10004;2082;9727;2359;5745;15/04/15
06;83492;004;28;Gracia;Vallcarca i els Penitents;114;10;12;0;0;0;0;0;0;0;0;0;3445;15/04/15
06;83500;004;28;Gracia;Vallcarca i els Penitents;114;149;19;122;94;9;19;9307;9307;0;8415;892;7294;15/04/15
06;83510;004;28;Gracia;Vallcarca i els Penitents;114;119;5;65;60;1;4;3933;3933;0;3659;274;3081;15/04/15
06;83520;004;28;Gracia;Vallcarca i els Penitents;114;21;11;29;24;3;2;2728;2728;0;2728;0;5901;15/04/15
06;83530;004;28;Gracia;Vallcarca i els Penitents;114;326;29;324;177;130;17;22098;20018;2080;20806;1292;8759;15/04/15
06;83540;004;28;Gracia;Vallcarca i els Penitents;114;196;14;167;124;19;24;9525;9525;0;8560;965;2856;15/04/15
06;83550;004;28;Gracia;Vallcarca i els Penitents;114;43;6;57;26;14;17;3154;3121;33;2686;468;849;15/04/15
06;83560;017;29;Gracia;el Coll;118;337;18;391;198;136;57;20173;17315;2858;16999;3174;4732;15/04/15
06;83571;017;29;Gracia;el Coll;118;55;4;34;29;3;2;2617;2617;0;2470;147;885;15/04/15
06;83572;017;29;Gracia;el Coll;118;34;8;15;15;0;0;1007;1007;0;875;132;1314;15/04/15
06;83610;017;29;Gracia;el Coll;118;169;23;115;99;2;14;8194;8194;0;7665;529;4644;15/04/15
06;83620;017;29;Gracia;el Coll;118;49;8;33;29;1;3;2210;2210;0;2037;173;1605;15/04/15
06;83630;017;29;Gracia;el Coll;118;6;3;8;7;1;0;246;246;0;246;0;517;15/04/15
06;83640;017;29;Gracia;el Coll;118;112;27;100;84;1;15;5329;5329;0;4739;590;2840;15/04/15
06;83650;017;29;Gracia;el Coll;118;64;13;63;42;3;18;4364;4185;179;4130;234;4669;15/04/15
06;83660;017;29;Gracia;el Coll;118;30;6;23;21;0;2;1280;1280;0;1203;77;1181;15/04/15
06;83670;017;29;Gracia;el Coll;118;2;4;4;3;1;0;163;163;0;163;0;1202;15/04/15
06;83680;017;29;Gracia;el Coll;118;0;1;164;0;164;0;3467;0;3467;1966;1501;1261;15/04/15
06;83691;016;29;Gracia;el Coll;118;287;21;348;172;108;68;16990;15478;1512;14024;2966;4611;15/04/15
06;83692;016;29;Gracia;el Coll;118;344;28;227;193;19;15;15000;14872;128;13683;1317;5053;15/04/15
06;83700;016;29;Gracia;el Coll;118;104;14;113;63;19;31;8634;7910;724;8116;518;3279;15/04/15
06;83710;016;29;Gracia;el Coll;118;266;14;326;139;118;69;15813;13820;1993;13847;1966;3678;15/04/15
06;83720;016;29;Gracia;el Coll;118;499;18;311;216;56;39;23631;22479;1152;22467;1164;8100;15/04/15
06;83730;015;29;Gracia;el Coll;118;142;10;95;81;11;3;5843;5653;190;5471;372;1954;15/04/15
06;83743;015;29;Gracia;el Coll;118;543;48;459;304;92;63;28105;28105;0;25444;2661;9232;15/04/15
06;83750;015;29;Gracia;el Coll;118;421;23;526;252;195;79;26077;22588;3489;21820;4257;5691;15/04/15
06;83760;016;29;Gracia;el Coll;118;93;6;71;43;16;12;4273;4094;179;3866;407;1193;15/04/15
06;83770;017;29;Gracia;el Coll;118;117;7;159;61;84;14;9016;8153;863;7575;1441;3085;15/04/15
06;83780;017;29;Gracia;el Coll;118;286;10;191;159;21;11;14228;13779;449;12941;1287;3181;15/04/15
06;83790;014;29;Gracia;el Coll;118;423;15;375;217;124;34;20843;19108;1735;18590;2253;4652;15/04/15
06;83800;013;29;Gracia;el Coll;118;464;19;352;261;38;53;21991;21529;462;19534;2457;4046;15/04/15
06;83810;014;29;Gracia;el Coll;118;487;20;363;257;85;21;24467;23935;532;22073;2394;4826;15/04/15
06;83820;??;??;Gracia;??;??;500;34;424;282;123;19;35070;35070;0;32122;3038;31510;15/04/15
06;83830;013;29;Gracia;el Coll;118;54;1;79;22;34;23;3945;1620;2325;2930;1015;814;15/04/15
06;83840;013;29;Gracia;el Coll;118;339;26;352;208;107;37;19352;16709;2643;17160;2192;6785;15/04/15
06;83850;013;29;Gracia;el Coll;118;382;26;369;197;144;28;25893;25552;341;22983;2923;9783;15/04/15
06;83860;013;29;Gracia;el Coll;118;62;3;65;33;28;4;4356;3813;543;3865;491;1679;15/04/15
06;83870;013;29;Gracia;el Coll;118;357;16;245;195;12;38;23072;23072;0;21078;1994;4766;15/04/15
06;83880;012;28;Gracia;Vallcarca i els Penitents;117;44;11;49;37;7;5;3288;3288;0;3243;45;4855;15/04/15
06;83891;012;28;Gracia;Vallcarca i els Penitents;117;348;39;362;221;123;18;23920;23300;620;21986;1934;18166;15/04/15
06;83892;012;28;Gracia;Vallcarca i els Penitents;117;101;33;110;82;19;9;10398;9785;613;10209;189;14128;15/04/15
06;83900;012;28;Gracia;Vallcarca i els Penitents;117;117;16;135;55;51;29;9169;8953;216;8398;771;7531;15/04/15
06;83910;006;28;Gracia;Vallcarca i els Penitents;115;554;34;537;316;200;21;38367;37884;483;35653;2714;24638;15/04/15
06;83930;007;28;Gracia;Vallcarca i els Penitents;115;413;16;410;218;108;84;29816;28530;1286;26445;3371;4208;15/04/15
06;83940;008;28;Gracia;Vallcarca i els Penitents;115;1882;48;1585;1021;274;290;120590;113665;6925;107380;13210;19777;15/04/15
06;83952;006;28;Gracia;Vallcarca i els Penitents;115;8;8;326;0;300;26;34686;26742;7944;30092;4594;20418;15/04/15
06;83962;006;28;Gracia;Vallcarca i els Penitents;115;374;38;411;182;128;101;112074;75234;36840;108842;3232;78879;15/04/15
06;83963;007;28;Gracia;Vallcarca i els Penitents;115;1366;64;2177;731;1097;349;121102;86821;34281;99550;21552;35743;15/04/15
06;84001;010;28;Gracia;Vallcarca i els Penitents;116;499;8;353;245;98;10;23834;21863;1971;21245;2589;8541;15/04/15
06;84002;010;28;Gracia;Vallcarca i els Penitents;116;141;3;215;72;91;52;9939;6945;2994;8876;1063;4881;15/04/15
06;84003;010;28;Gracia;Vallcarca i els Penitents;116;47;6;83;24;30;29;16566;10912;5654;15553;1013;7565;15/04/15
06;84010;012;28;Gracia;Vallcarca i els Penitents;117;144;5;120;74;40;6;11317;11317;0;10820;497;9319;15/04/15
06;84020;012;28;Gracia;Vallcarca i els Penitents;117;250;15;159;137;12;10;10747;10747;0;10227;520;8007;15/04/15
06;84031;011;28;Gracia;Vallcarca i els Penitents;117;88;21;84;63;11;10;7161;7161;0;6688;473;7313;15/04/15
06;84032;011;28;Gracia;Vallcarca i els Penitents;117;307;65;328;215;58;55;27957;27606;351;26797;1173;30236;15/04/15
06;84042;015;29;Gracia;el Coll;118;250;72;168;122;9;37;12814;12814;0;12523;291;152800;15/04/15
06;84050;011;28;Gracia;Vallcarca i els Penitents;117;524;34;400;324;53;23;34775;33719;1056;31681;3094;23965;15/04/15
06;84061;011;28;Gracia;Vallcarca i els Penitents;117;307;29;217;137;51;29;16300;15477;823;15056;1244;14261;15/04/15
06;84070;011;28;Gracia;Vallcarca i els Penitents;117;17;6;26;18;6;2;1598;1598;0;1598;0;2108;15/04/15
06;84080;011;28;Gracia;Vallcarca i els Penitents;117;23;8;27;17;5;5;2716;2716;0;2604;112;3759;15/04/15
06;84330;010;28;Gracia;Vallcarca i els Penitents;116;53;7;69;48;7;14;5325;4632;693;5325;0;9927;15/04/15
06;84340;010;28;Gracia;Vallcarca i els Penitents;116;175;28;181;99;65;17;11220;11220;0;10250;970;8335;15/04/15
06;84350;009;28;Gracia;Vallcarca i els Penitents;116;24;7;16;14;0;2;1093;1093;0;1039;54;1308;15/04/15
06;84360;009;28;Gracia;Vallcarca i els Penitents;116;156;3;167;80;75;12;7655;7655;0;7185;470;4930;15/04/15
06;84370;009;28;Gracia;Vallcarca i els Penitents;116;59;25;78;62;10;6;4228;4228;0;3906;322;3702;15/04/15
06;84380;010;28;Gracia;Vallcarca i els Penitents;116;75;13;140;67;52;21;7520;6832;688;6896;624;7267;15/04/15
06;84392;009;28;Gracia;Vallcarca i els Penitents;116;44;12;42;34;5;3;4143;4045;98;4057;86;5232;15/04/15
06;84393;009;28;Gracia;Vallcarca i els Penitents;116;1;3;10;2;1;7;2704;2704;0;2704;0;2553;15/04/15
06;84422;009;28;Gracia;Vallcarca i els Penitents;116;73;47;85;51;18;16;8384;8108;276;8129;255;51067;15/04/15
06;84423;009;28;Gracia;Vallcarca i els Penitents;116;12;3;11;6;0;5;562;562;0;562;0;656;15/04/15
06;84424;009;28;Gracia;Vallcarca i els Penitents;116;0;1;1;0;0;1;8632;8632;0;8632;0;19551;15/04/15
06;84461;009;28;Gracia;Vallcarca i els Penitents;116;42;7;53;28;5;20;4871;4633;238;4652;219;2956;15/04/15
06;84462;009;28;Gracia;Vallcarca i els Penitents;116;59;15;76;52;17;7;4195;3753;442;3959;236;4406;15/04/15
06;84464;009;28;Gracia;Vallcarca i els Penitents;116;62;24;119;73;35;11;8605;8387;218;7495;1110;8965;15/04/15
06;84465;009;28;Gracia;Vallcarca i els Penitents;116;56;20;98;73;22;3;6016;5673;343;5675;341;5966;15/04/15
06;84466;009;28;Gracia;Vallcarca i els Penitents;116;68;30;98;55;28;15;6280;4971;1309;5331;949;16293;15/04/15
06;84467;009;28;Gracia;Vallcarca i els Penitents;116;342;49;399;241;98;60;37010;34223;2787;34582;2428;43012;15/04/15
06;84468;009;28;Gracia;Vallcarca i els Penitents;116;204;35;217;125;69;23;16241;14256;1985;15081;1160;17191;15/04/15
07;25790;003;33;Horta-Guinardo;el Baix Guinardo;135;1342;24;1085;632;288;165;69392;63919;5473;60894;8498;9735;15/04/15
07;25800;004;33;Horta-Guinardo;el Baix Guinardo;135;758;22;556;373;130;53;43121;40652;2469;38978;4143;6190;15/04/15
07;25810;004;33;Horta-Guinardo;el Baix Guinardo;135;693;27;502;406;29;67;33969;33969;0;30378;3591;5422;15/04/15
07;25820;010;33;Horta-Guinardo;el Baix Guinardo;136;0;2;27;0;0;27;22019;20947;1072;22019;0;4883;15/04/15
07;25830;011;33;Horta-Guinardo;el Baix Guinardo;136;418;18;439;246;132;61;29712;26878;2834;25101;4611;4017;15/04/15
07;25841;002;33;Horta-Guinardo;el Baix Guinardo;135;337;6;368;253;96;19;49293;35652;13641;38912;10381;28468;15/04/15
07;25842;006;33;Horta-Guinardo;el Baix Guinardo;135;8;2;19;13;0;6;6079;6079;0;5680;399;21993;15/04/15
07;25850;005;33;Horta-Guinardo;el Baix Guinardo;135;530;19;445;300;56;89;32292;28461;3831;28745;3547;5679;15/04/15
07;25860;005;33;Horta-Guinardo;el Baix Guinardo;135;323;7;178;148;0;30;16900;16747;153;15654;1246;3835;15/04/15
07;25870;010;33;Horta-Guinardo;el Baix Guinardo;136;665;19;403;320;4;79;54029;54029;0;50568;3461;8089;15/04/15
07;25881;011;33;Horta-Guinardo;el Baix Guinardo;136;227;17;158;137;1;20;9817;9697;120;8711;1106;2524;15/04/15
07;25882;011;33;Horta-Guinardo;el Baix Guinardo;136;485;21;336;306;6;24;23138;23138;0;21170;1968;5674;15/04/15
07;25890;012;33;Horta-Guinardo;el Baix Guinardo;136;693;25;431;352;29;50;29840;29618;222;26975;2865;6368;15/04/15
07;25900;010;33;Horta-Guinardo;el Baix Guinardo;136;655;31;439;335;67;37;29883;29883;0;27145;2738;6490;15/04/15
07;25910;005;33;Horta-Guinardo;el Baix Guinardo;135;246;11;168;131;1;36;12546;12354;192;11163;1383;3250;15/04/15
07;25920;005;33;Horta-Guinardo;el Baix Guinardo;135;440;16;256;202;1;53;25935;25935;0;24340;1595;5425;15/04/15
07;25930;009;33;Horta-Guinardo;el Baix Guinardo;136;474;16;497;259;179;59;32286;27772;4514;27724;4562;6545;15/04/15
07;25940;012;33;Horta-Guinardo;el Baix Guinardo;136;484;23;571;242;270;59;31933;25413;6520;25943;5990;6418;15/04/15
07;25950;012;33;Horta-Guinardo;el Baix Guinardo;136;386;6;259;188;19;52;33562;30112;3450;31945;1617;6380;15/04/15
07;25960;009;33;Horta-Guinardo;el Baix Guinardo;136;654;20;445;325;40;80;29879;29471;408;26548;3331;6503;15/04/15
07;25970;008;33;Horta-Guinardo;el Baix Guinardo;135;857;10;679;345;264;70;43748;38151;5597;39829;3919;6510;15/04/15
07;25980;006;33;Horta-Guinardo;el Baix Guinardo;135;977;16;908;447;400;61;53855;48790;5065;48321;5534;7889;15/04/15
07;25990;002;33;Horta-Guinardo;el Baix Guinardo;135;801;44;697;390;224;83;46079;44439;1640;40736;5343;9835;15/04/15
07;26001;001;33;Horta-Guinardo;el Baix Guinardo;135;1581;65;995;682;196;117;91688;80453;11235;85031;6657;16359;15/04/15
07;26002;001;33;Horta-Guinardo;el Baix Guinardo;135;56;14;70;38;28;4;3231;3231;0;2946;285;1278;15/04/15
07;26012;007;33;Horta-Guinardo;el Baix Guinardo;135;317;12;198;93;70;35;19016;14017;4999;16237;2779;4091;15/04/15
07;26014;007;33;Horta-Guinardo;el Baix Guinardo;135;14;6;11;10;0;1;635;635;0;598;37;569;15/04/15
07;26015;007;33;Horta-Guinardo;el Baix Guinardo;135;0;1;1;0;0;1;56;56;0;56;0;948;15/04/15
07;26016;007;33;Horta-Guinardo;el Baix Guinardo;135;70;3;34;30;0;4;2967;2967;0;2465;502;481;15/04/15
07;26017;007;33;Horta-Guinardo;el Baix Guinardo;135;935;20;610;465;71;74;50517;47255;3262;44075;6442;8375;15/04/15
07;26021;008;33;Horta-Guinardo;el Baix Guinardo;135;320;8;151;133;3;15;12138;12138;0;11136;1002;2856;15/04/15
07;26022;007;33;Horta-Guinardo;el Baix Guinardo;135;85;5;54;47;0;7;5052;4559;493;4462;590;1838;15/04/15
07;26031;008;33;Horta-Guinardo;el Baix Guinardo;135;333;6;333;111;194;28;28917;24561;4356;25718;3199;5264;15/04/15
07;26032;013;33;Horta-Guinardo;el Baix Guinardo;136;1072;8;1010;446;504;60;58164;47510;10654;48034;10130;7215;15/04/15
07;26040;013;33;Horta-Guinardo;el Baix Guinardo;136;185;10;113;85;5;23;10035;9851;184;9181;854;4500;15/04/15
07;26050;014;33;Horta-Guinardo;el Baix Guinardo;137;921;16;501;449;17;35;34453;33531;922;31677;2776;5788;15/04/15
07;26071;016;33;Horta-Guinardo;el Baix Guinardo;137;813;16;781;337;340;104;51341;44341;7000;45502;5839;10465;15/04/15
07;26090;018;33;Horta-Guinardo;el Baix Guinardo;137;1564;26;868;769;9;90;75773;74983;790;68816;6957;10944;15/04/15
07;26103;017;33;Horta-Guinardo;el Baix Guinardo;137;1233;19;817;642;91;84;62953;61888;1065;57001;5952;9749;15/04/15
07;26110;017;33;Horta-Guinardo;el Baix Guinardo;137;380;10;237;209;0;28;20642;20642;0;18343;2299;3633;15/04/15
07;26120;016;33;Horta-Guinardo;el Baix Guinardo;137;0;5;19;1;0;18;6461;6071;390;6405;56;48533;15/04/15
07;26130;016;33;Horta-Guinardo;el Baix Guinardo;137;218;20;184;129;31;24;12547;12333;214;11554;993;3374;15/04/15
07;26140;015;33;Horta-Guinardo;el Baix Guinardo;137;847;21;554;391;58;105;34370;33423;947;30795;3575;7495;15/04/15
07;26150;015;33;Horta-Guinardo;el Baix Guinardo;137;547;11;403;226;133;44;35531;35531;0;32934;2597;14106;15/04/15
07;26160;016;33;Horta-Guinardo;el Baix Guinardo;137;0;2;27;1;1;25;8193;8193;0;8193;0;8272;15/04/15
07;26170;016;33;Horta-Guinardo;el Baix Guinardo;137;281;8;255;133;103;19;16599;15802;797;14851;1748;2436;15/04/15
07;26180;019;33;Horta-Guinardo;el Baix Guinardo;137;741;25;609;355;162;92;42897;40327;2570;38535;4362;7577;15/04/15
07;26191;019;33;Horta-Guinardo;el Baix Guinardo;137;481;30;365;238;50;77;28000;27626;374;25039;2961;7452;15/04/15
07;26192;019;33;Horta-Guinardo;el Baix Guinardo;137;278;12;190;149;8;33;15444;15119;325;13926;1518;5760;15/04/15
07;26200;039;35;Horta-Guinardo;el Guinardo;141;1;1;163;0;1;162;113615;113615;0;113615;0;132517;15/04/15
07;26201;039;35;Horta-Guinardo;el Guinardo;141;0;1;0;0;0;0;0;0;0;0;0;3619;15/04/15
07;26211;039;35;Horta-Guinardo;el Guinardo;141;512;15;461;276;132;53;31111;31111;0;28390;2752;6159;15/04/15
07;26212;039;35;Horta-Guinardo;el Guinardo;141;377;11;331;178;57;96;22326;20250;2076;18863;3463;4025;15/04/15
07;26221;041;35;Horta-Guinardo;el Guinardo;141;566;13;316;295;0;21;19713;19713;0;17863;1850;4164;15/04/15
07;26224;041;35;Horta-Guinardo;el Guinardo;141;382;1;245;203;0;42;19288;19224;64;17596;1692;3851;15/04/15
07;26230;035;35;Horta-Guinardo;el Guinardo;140;879;36;696;419;230;47;52609;51025;1584;46560;6049;10991;15/04/15
07;26240;035;35;Horta-Guinardo;el Guinardo;140;478;27;407;217;131;59;40086;38073;2013;37220;2866;9108;15/04/15
07;26251;034;35;Horta-Guinardo;el Guinardo;140;222;20;148;119;16;13;12067;11921;146;10952;1115;5069;15/04/15
07;26252;035;35;Horta-Guinardo;el Guinardo;140;419;28;369;208;105;56;25372;25182;190;23135;2237;6248;15/04/15
07;26260;042;35;Horta-Guinardo;el Guinardo;142;386;27;340;213;46;81;24343;23265;1078;22465;1878;6380;15/04/15
07;26270;034;35;Horta-Guinardo;el Guinardo;140;356;29;565;252;200;113;32341;29364;2977;26665;5676;8958;15/04/15
07;26280;034;35;Horta-Guinardo;el Guinardo;140;242;25;206;123;45;38;13897;12643;1254;11528;2369;3465;15/04/15
07;26290;036;35;Horta-Guinardo;el Guinardo;140;479;28;416;268;99;49;27014;25316;1698;23542;3472;6597;15/04/15
07;26300;036;35;Horta-Guinardo;el Guinardo;140;463;27;434;218;173;43;28163;25961;2202;25359;2804;6708;15/04/15
07;26310;041;35;Horta-Guinardo;el Guinardo;141;255;26;168;133;12;23;13572;13572;0;12195;1377;4970;15/04/15
07;26321;039;35;Horta-Guinardo;el Guinardo;141;408;26;319;207;60;52;23346;22875;471;21193;2153;5673;15/04/15
07;26322;039;35;Horta-Guinardo;el Guinardo;141;252;13;163;125;15;23;13321;12597;724;11545;1776;3490;15/04/15
07;26331;040;35;Horta-Guinardo;el Guinardo;141;183;19;232;124;80;28;14556;12406;2150;11489;3067;3743;15/04/15
07;26332;040;35;Horta-Guinardo;el Guinardo;141;119;23;130;92;0;38;5864;5864;0;5514;350;2569;15/04/15
07;26340;040;35;Horta-Guinardo;el Guinardo;141;344;29;258;172;56;30;17943;17943;0;15923;2020;5352;15/04/15
07;26350;041;35;Horta-Guinardo;el Guinardo;141;162;16;143;84;38;21;10825;9797;1028;9592;1233;3150;15/04/15
07;26360;040;35;Horta-Guinardo;el Guinardo;141;530;30;446;309;92;45;28702;25763;2939;23501;5201;6446;15/04/15
07;26370;040;35;Horta-Guinardo;el Guinardo;141;302;25;233;166;25;42;15834;14152;1682;13756;2078;5605;15/04/15
07;26380;036;35;Horta-Guinardo;el Guinardo;140;327;18;226;168;40;18;16171;14890;1281;13545;2626;3594;15/04/15
07;26390;036;35;Horta-Guinardo;el Guinardo;140;123;3;122;48;67;7;7397;5139;2258;5540;1857;2798;15/04/15
07;26400;034;35;Horta-Guinardo;el Guinardo;140;72;9;78;50;8;20;5548;4948;600;4864;684;1676;15/04/15
07;26410;034;35;Horta-Guinardo;el Guinardo;140;105;15;171;92;29;50;11579;10126;1453;9602;1977;4394;15/04/15
07;26420;042;35;Horta-Guinardo;el Guinardo;142;183;18;221;117;55;49;14085;12731;1354;11752;2333;13660;15/04/15
07;26431;042;35;Horta-Guinardo;el Guinardo;142;377;11;269;202;31;36;17769;16594;1175;14825;2944;3377;15/04/15
07;26432;042;35;Horta-Guinardo;el Guinardo;142;0;1;0;0;0;0;0;0;0;0;0;688;15/04/15
07;26440;042;35;Horta-Guinardo;el Guinardo;142;82;17;80;49;15;16;5502;5458;44;4996;506;2673;15/04/15
07;26451;042;35;Horta-Guinardo;el Guinardo;142;113;10;91;63;0;28;7878;7528;350;7118;760;2131;15/04/15
07;26452;042;35;Horta-Guinardo;el Guinardo;142;108;4;67;55;0;12;5481;5481;0;4801;680;1132;15/04/15
07;26460;042;35;Horta-Guinardo;el Guinardo;142;259;5;430;103;304;23;20120;18172;1948;18756;1364;2858;15/04/15
07;26470;043;35;Horta-Guinardo;el Guinardo;142;179;26;183;106;3;74;14758;14678;80;13878;880;10768;15/04/15
07;26480;034;35;Horta-Guinardo;el Guinardo;140;399;18;425;182;186;57;24901;23502;1399;22700;2201;6158;15/04/15
07;26510;037;35;Horta-Guinardo;el Guinardo;140;257;12;253;110;112;31;15857;13230;2627;13955;1902;3502;15/04/15
